SERVIÇO,CID,ATENDIMENTOS,n pacientes,reinternacoes,obitos,mortalidade,estada,estadas prolongadas,taxa de eventos adversos
CENTRO DE TRAUMA ADULTO,S52.2  FRATURA DA DIÁFISE DO CÚBITO [ULNA],40,40,0,0,0.0,3.5,10,0.25
CENTRO DE TRAUMA ADULTO,S52.3  FRATURA DA DIÁFISE DO RÁDIO,126,126,0,0,0.0,4.0,29,0.23015873015873015
CENTRO DE TRAUMA ADULTO,S52.4  FRATURA DAS DIÁFISES DO RÁDIO E DO CÚBITO [ULNA],35,35,0,0,0.0,5.0,9,0.2571428571428571
CENTRO DE TRAUMA ADULTO,S52.5  FRATURA DA EXTREMIDADE DISTAL DO RÁDIO,205,205,0,0,0.0,4.0,41,0.2
CENTRO DE TRAUMA ADULTO,S52.6  FRATURA DA EXTREMIDADE DISTAL DO RÁDIO E DO CÚBITO [ULNA],33,33,0,0,0.0,5.0,6,0.18181818181818182
CENTRO DE TRAUMA ADULTO,S52.7  FRATURAS MÚLTIPLAS DO ANTEBRAÇO,16,16,0,0,0.0,5.0,4,0.25
CENTRO DE TRAUMA ADULTO,S52.8  FRATURA DE OUTRAS PARTES DO ANTEBRAÇO,44,44,0,0,0.0,4.5,10,0.22727272727272727
CENTRO DE TRAUMA ADULTO,"S52.9  FRATURA DO ANTEBRAÇO, PARTE NÃO ESPECIFICADA",24,24,0,0,0.0,4.0,2,0.08333333333333333
CENTRO DE TRAUMA ADULTO,S53.0  LUXAÇÃO DA CABEÇA DO RÁDIO,8,8,0,0,0.0,3.0,2,0.25
CENTRO DE TRAUMA ADULTO,"S53.1  LUXAÇÃO DO COTOVELO, NÃO ESPECIFICADA",30,30,0,0,0.0,7.0,8,0.26666666666666666
CENTRO DE TRAUMA ADULTO,S54.0  TRAUMATISMO DO NERVO CUBITAL [ULNAR] AO NÍVEL DO ANTEBRAÇO,1,1,0,0,0.0,3.0,0,0.0
CENTRO DE TRAUMA ADULTO,S55.1  TRAUMATISMO DA ARTÉRIA RADIAL AO NÍVEL DO ANTEBRAÇO,1,1,0,0,0.0,3.0,0,0.0
CENTRO DE TRAUMA ADULTO,S55.2  TRAUMATISMO DE VEIA AO NÍVEL DO ANTEBRAÇO,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S57.1  LESÃO POR ESMAGAMENTO DE OUTRAS PARTES DO ANTEBRAÇO,1,1,0,0,0.0,25.0,0,0.0
CENTRO DE TRAUMA ADULTO,S59.7  TRAUMATISMOS MÚLTIPLOS DO COTOVELO,8,8,0,0,0.0,6.0,2,0.25
CENTRO DE TRAUMA ADULTO,S62.0  FRATURA DO OSSO NAVICULAR [ESCAFOÍDE] DA MÃO,3,3,0,0,0.0,6.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,S62.1  FRATURA DE OUTRO(S) OSSO(S) DO CARPO,3,3,0,0,0.0,4.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,S62.3  FRATURA DE OUTROS OSSOS DO METACARPO,2,2,0,0,0.0,13.5,1,0.5
CENTRO DE TRAUMA ADULTO,S62.8  FRATURA DE OUTRAS PARTES E DE PARTES NÃO ESPECIFICADAS DO PUNHO E DA MÃO,18,18,0,0,0.0,4.0,5,0.2777777777777778
CENTRO DE TRAUMA ADULTO,S63.0  LUXAÇÃO DO PUNHO,3,3,0,0,0.0,8.0,0,0.0
CENTRO DE TRAUMA ADULTO,S66.9  TRAUMATISMO DE MÚSCULO E TENDÃO NÃO ESPECIFICADO AO NÍVEL DO PUNHO E DA MÃO,1,1,0,0,0.0,19.0,0,0.0
CENTRO DE TRAUMA ADULTO,S72.0  FRATURA DO COLO DO FÊMUR,228,228,0,3,0.013157894736842105,9.0,57,0.2631578947368421
CENTRO DE TRAUMA ADULTO,S72.1  FRATURA PERTROCANTÉRICA,67,67,0,0,0.0,9.0,16,0.23880597014925373
CENTRO DE TRAUMA ADULTO,S72.2  FRATURA SUBTROCANTÉRICA,61,61,0,0,0.0,7.0,15,0.2459016393442623
CENTRO DE TRAUMA ADULTO,S72.3  FRATURA DA DIÁFISE DO FÊMUR,414,414,0,5,0.012077294685990338,9.0,98,0.24879227053140096
CENTRO DE TRAUMA ADULTO,S72.4  FRATURA DA EXTREMIDADE DISTAL DO FÊMUR,107,107,0,0,0.0,11.0,27,0.2523364485981308
CENTRO DE TRAUMA ADULTO,S72.7  FRATURAS MÚLTIPLAS DO FÊMUR,24,24,0,1,0.041666666666666664,11.5,6,0.2916666666666667
CENTRO DE TRAUMA ADULTO,S72.8  FRATURAS DE OUTRAS PARTES DO FÊMUR,47,47,0,0,0.0,11.0,12,0.2553191489361702
CENTRO DE TRAUMA ADULTO,"S72.9  FRATURA DO FÊMUR, PARTE NÃO ESPECIFICADA",45,45,0,0,0.0,10.0,11,0.24444444444444444
CENTRO DE TRAUMA ADULTO,S73.0  LUXAÇÃO DA ARTICULAÇÃO DO QUADRIL,16,16,0,0,0.0,10.5,4,0.25
CENTRO DE TRAUMA ADULTO,S76.1  TRAUMATISMO DO MÚSCULO E DO TENDÃO DO QUADRÍCEPS,2,2,0,0,0.0,6.0,1,0.5
CENTRO DE TRAUMA ADULTO,S76.4  TRAUMATISMO DE OUTROS MÚSCULOS E TENDÕES E OS NÃO ESPECIFICADOS AO NÍVEL DA COXA,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S77.1  LESÃO POR ESMAGAMENTO DA COXA,3,3,0,0,0.0,58.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,S78.1  AMPUTAÇÃO TRAUMÁTICA LOCALIZADA ENTRE O JOELHO E O QUADRIL,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S78.9  AMPUTAÇÃO TRAUMÁTICA DO QUADRIL E COXA NÍVEL NÃO ESPECIFICADO,2,2,0,0,0.0,2.0,1,0.5
CENTRO DE TRAUMA ADULTO,S79.8  OUTROS TRAUMATISMOS ESPECIFICADOS DO QUADRIL E DA COXA,1,1,0,0,0.0,16.0,0,0.0
CENTRO DE TRAUMA ADULTO,S79.9  TRAUMATISMO NÃO ESPECIFICADO DO QUADRIL E DA COXA,2,2,0,0,0.0,11.5,1,0.5
CENTRO DE TRAUMA ADULTO,S80.0  CONTUSÃO DO JOELHO,1,1,0,0,0.0,7.0,0,0.0
CENTRO DE TRAUMA ADULTO,S80.1  CONTUSÃO DE OUTRAS PARTES E DE PARTES NÃO ESPECIFICADAS DA PERNA,1,1,0,0,0.0,7.0,0,0.0
CENTRO DE TRAUMA ADULTO,"S81.9  FERIMENTO DA PERNA, PARTE NÃO ESPECIFICADA",2,2,0,0,0.0,6.0,1,0.5
CENTRO DE TRAUMA ADULTO,S82.0  FRATURA DA RÓTULA [PATELA],86,86,0,0,0.0,4.0,18,0.20930232558139536
CENTRO DE TRAUMA ADULTO,S82.1  FRATURA DA EXTREMIDADE PROXIMAL DA TÍBIA,238,238,0,0,0.0,7.0,54,0.226890756302521
CENTRO DE TRAUMA ADULTO,S82.2  FRATURA DA DIÁFISE DA TÍBIA,352,352,0,0,0.0,7.0,86,0.24431818181818182
CENTRO DE TRAUMA ADULTO,S82.3  FRATURA DA EXTREMIDADE DISTAL DA TÍBIA,134,134,0,0,0.0,7.0,32,0.23880597014925373
CENTRO DE TRAUMA ADULTO,S82.4  FRATURA DO PERÔNIO [FÍBULA],22,22,0,0,0.0,3.0,5,0.22727272727272727
CENTRO DE TRAUMA ADULTO,S82.5  FRATURA DO MALÉOLO MEDIAL,38,38,0,0,0.0,6.0,9,0.23684210526315788
CENTRO DE TRAUMA ADULTO,S82.6  FRATURA DO MALÉOLO LATERAL,122,122,0,0,0.0,4.0,30,0.2459016393442623
CENTRO DE TRAUMA ADULTO,S82.7  FRATURAS MÚLTIPLAS DA PERNA,34,34,0,0,0.0,7.0,9,0.2647058823529412
CENTRO DE TRAUMA ADULTO,S82.8  FRATURA DE OUTRAS PARTES DA PERNA,176,176,0,0,0.0,5.0,39,0.2215909090909091
CENTRO DE TRAUMA ADULTO,"S82.9  FRATURA DA PERNA, PARTE NÃO ESPECIFICADA",63,63,0,0,0.0,6.0,16,0.25396825396825395
CENTRO DE TRAUMA ADULTO,S83.1  LUXAÇÃO DO JOELHO,5,5,0,0,0.0,11.0,1,0.2
CENTRO DE TRAUMA ADULTO,S83.4  ENTORSE E DISTENSÃO ENVOLVENDO LIGAMENTO COLATERAL (PERONIAL) (TIBIAL) DO JOELHO,1,1,0,0,0.0,9.0,0,0.0
CENTRO DE TRAUMA ADULTO,S84.0  TRAUMATISMO DO NERVO TIBIAL AO NÍVEL DA PERNA,2,2,0,0,0.0,54.0,1,0.5
CENTRO DE TRAUMA ADULTO,S86.0  TRAUMATISMO DO TENDÃO DE AQUILES,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S86.2  TRAUMATISMO DO(S) MÚSCULO(S) E TENDÃO(ÕES) DO GRUPO MUSCULAR ANTERIOR AO NÍVEL DA PERNA,1,1,0,0,0.0,13.0,0,0.0
CENTRO DE TRAUMA ADULTO,S87.0  TRAUMATISMO POR ESMAGAMENTO DO JOELHO,1,1,0,0,0.0,6.0,0,0.0
CENTRO DE TRAUMA ADULTO,S88.0  AMPUTAÇÃO TRAUMÁTICA AO NÍVEL DO JOELHO,4,4,0,0,0.0,41.0,1,0.25
CENTRO DE TRAUMA ADULTO,S88.9  AMPUTAÇÃO TRAUMÁTICA DA PERNA AO NÍVEL NÃO ESPECIFICADO,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S89.9  TRAUMATISMO NÃO ESPECIFICADO DA PERNA,2,2,0,0,0.0,4.0,1,0.5
CENTRO DE TRAUMA ADULTO,S90.0  CONTUSÃO DO TORNOZELO,2,2,0,0,0.0,24.5,1,0.5
CENTRO DE TRAUMA ADULTO,S91.0  FERIMENTO DO TORNOZELO,3,3,0,0,0.0,6.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,S92.0  FRATURA DO CALCÂNEO,12,12,0,0,0.0,10.5,3,0.25
CENTRO DE TRAUMA ADULTO,S92.1  FRATURA DO ASTRÁGALO,2,2,0,0,0.0,13.0,1,0.5
CENTRO DE TRAUMA ADULTO,S92.2  FRATURA DE OUTROS OSSOS DO TARSO,1,1,0,0,0.0,6.0,0,0.0
CENTRO DE TRAUMA ADULTO,S92.4  FRATURA DO HÁLUX,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S92.7  FRATURAS MÚLTIPLAS DO PÉ,1,1,0,0,0.0,8.0,0,0.0
CENTRO DE TRAUMA ADULTO,S93.0  LUXAÇÃO DA ARTICULAÇÃO DO TORNOZELO,15,15,0,0,0.0,6.0,2,0.13333333333333333
CENTRO DE TRAUMA ADULTO,S93.1  LUXAÇÃO DO(S) ARTELHO(S),1,1,0,0,0.0,3.0,0,0.0
CENTRO DE TRAUMA ADULTO,S93.2  RUPTURA DE LIGAMENTOS AO NÍVEL DO TORNOZELO E DO PÉ,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,S99.7  TRAUMATISMOS MÚLTIPLOS DO TORNOZELO E DO PÉ,2,2,0,0,0.0,2.5,1,0.5
CENTRO DE TRAUMA ADULTO,S99.8  OUTROS TRAUMATISMOS ESPECIFICADOS DO TORNOZELO E DO PÉ,1,1,0,0,0.0,4.0,0,0.0
CENTRO DE TRAUMA ADULTO,T02.2  FRATURAS ENVOLVENDO REGIÕES MÚLTIPLAS DE UM MEMBRO SUPERIOR,2,2,0,0,0.0,12.0,1,0.5
CENTRO DE TRAUMA ADULTO,T02.3  FRATURAS ENVOLVENDO REGIÕES MÚLTIPLAS DE UM MEMBRO INFERIOR,2,2,0,0,0.0,18.0,0,0.0
CENTRO DE TRAUMA ADULTO,T02.5  FRATURAS ENVOLVENDO REGIÕES MÚLTIPLAS DE AMBOS OS MEMBROS INFERIORES,2,2,0,0,0.0,10.5,1,0.5
CENTRO DE TRAUMA ADULTO,T02.7  FRATURAS ENVOLVENDO TÓRAX COM PARTE INFERIOR DO DORSO E PELVE COM MEMBRO(S),1,1,0,0,0.0,20.0,0,0.0
CENTRO DE TRAUMA ADULTO,T02.9  FRATURAS MÚLTIPLAS NÃO ESPECIFICADAS,2,2,0,0,0.0,186.0,1,0.5
CENTRO DE TRAUMA ADULTO,"T03.9  LUXAÇÕES, ENTORSES E DISTENSÕES MÚLTIPLAS, NÃO ESPECIFICADAS",1,1,0,0,0.0,14.0,0,0.0
CENTRO DE TRAUMA ADULTO,"T04.1  TRAUMATISMOS POR ESMAGAMENTO ENVOLVENDO TÓRAX COM O ABDOME, PARTE INFERIOR DO DORSO E DA PELVE",1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,T04.2  TRAUMATISMOS POR ESMAGAMENTO ENVOLVENDO REGIÕES MÚLTIPLAS DO(S) MEMBRO(S) SUPERIOR(ES),1,1,0,0,0.0,25.0,0,0.0
CENTRO DE TRAUMA ADULTO,"T12  FRATURA DO MEMBRO INFERIOR, NÍVEL NÃO ESPECIFICADO",3,3,0,0,0.0,10.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,"T13.6  AMPUTAÇÃO TRAUMÁTICA DE MEMBRO INFERIOR, NÍVEL NÃO ESPECIFICADO",1,1,0,0,0.0,6.0,0,0.0
CENTRO DE TRAUMA ADULTO,T14.9  TRAUMATISMO NÃO ESPECIFICADO,1,1,0,0,0.0,40.0,0,0.0
CENTRO DE TRAUMA ADULTO,T81.0  HEMORRAGIA E HEMATOMA COMPLICANDO PROCEDIMENTO NÃO CLASSIFICADO EM OUTRA PARTE,1,1,0,0,0.0,26.0,0,0.0
CENTRO DE TRAUMA ADULTO,T81.1  CHOQUE DURANTE OU RESULTANTE DE PROCEDIMENTO NÃO CLASSIFICADO EM OUTRA PARTE,2,2,0,0,0.0,31.5,1,0.5
CENTRO DE TRAUMA ADULTO,T81.3  DEISCÊNCIA DE FERIDA CIRÚRGICA NÃO CLASSIFICADA EM OUTRA PARTE,5,5,0,0,0.0,44.0,1,0.2
CENTRO DE TRAUMA ADULTO,T81.4  INFECÇÃO SUBSEQÜENTE A PROCEDIMENTO NÃO CLASSIFICADA EM OUTRA PARTE,3,3,0,0,0.0,33.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,T81.8  OUTRAS COMPLICAÇÕES DE PROCEDIMENTOS NÃO CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,15.0,0,0.0
CENTRO DE TRAUMA ADULTO,T81.9  COMPLICAÇÃO NÃO ESPECIFICADA DE PROCEDIMENTO,7,7,0,0,0.0,47.0,2,0.2857142857142857
CENTRO DE TRAUMA ADULTO,T82.1  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO ELETRÔNICO CARDÍACO,1,1,0,0,0.0,4.0,0,0.0
CENTRO DE TRAUMA ADULTO,T82.6  INFECÇÃO E REAÇÃO INFLAMATÓRIAS DEVIDAS À PRÓTESE VALVULAR CARDÍACA,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,"T82.9  COMPLICAÇÕES NÃO ESPECIFICADA DE DISPOSITIVO PROTÉTICO, IMPLANTE E ENXERTO CARDÍACOS E VASCULARES",1,1,0,0,0.0,162.0,0,0.0
CENTRO DE TRAUMA ADULTO,T83.2  COMPLICAÇÃO MECÂNICA DE ENXERTO DE ÓRGÃO URINÁRIO,1,1,0,0,0.0,1.0,0,0.0
CENTRO DE TRAUMA ADULTO,"T83.9  COMPLICAÇÃO NÃO ESPECIFICADA DE PRÓTESE, IMPLANTE E ENXERTO GENITURINÁRIOS",1,1,0,0,0.0,4.0,0,0.0
CENTRO DE TRAUMA ADULTO,T84.0  COMPLICAÇÃO MECÂNICA DE PRÓTESE ARTICULAR INTERNA,100,100,0,0,0.0,4.0,24,0.24
CENTRO DE TRAUMA ADULTO,T84.1  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO DE FIXAÇÃO INTERNA DE OSSOS DOS MEMBROS,203,203,0,0,0.0,3.0,51,0.2512315270935961
CENTRO DE TRAUMA ADULTO,T84.2  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO DE FIXAÇÃO INTERNA DE OUTROS OSSOS,25,25,0,1,0.04,3.0,6,0.28
CENTRO DE TRAUMA ADULTO,"T84.3  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS, IMPLANTES E ENXERTOS ÓSSEOS",8,8,0,0,0.0,2.0,2,0.25
CENTRO DE TRAUMA ADULTO,"T84.4  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS, IMPLANTES E ENXERTOS ORTOPÉDICOS INTERNOS",31,31,0,0,0.0,3.0,8,0.25806451612903225
CENTRO DE TRAUMA ADULTO,T84.5  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDAS À PRÓTESE ARTICULAR INTERNA,21,21,0,0,0.0,28.0,5,0.23809523809523808
CENTRO DE TRAUMA ADULTO,T84.6  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDAS A DISPOSITIVO DE FIXAÇÃO INTERNA [QUALQUER LOCAL],24,24,0,0,0.0,27.0,6,0.25
CENTRO DE TRAUMA ADULTO,"T84.7  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDA A OUT. DISPOSIT. PROTÉT., IMPLANTES E ENXERTOS ORTOP. INTERNOS",11,11,0,0,0.0,7.0,3,0.2727272727272727
CENTRO DE TRAUMA ADULTO,"T84.8  OUTRAS COMPLICAÇÕES DE DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS ORTOPÉDICOS INTERNOS",4,4,0,0,0.0,4.0,1,0.25
CENTRO DE TRAUMA ADULTO,"T84.9  COMPLICAÇÃO NÃO ESPECIFICADA DE DISPOSITIVO PROTÉTICO, IMPLANTE E ENXERTO ORTOPÉDICOS INTERNOS",27,27,0,0,0.0,5.0,7,0.25925925925925924
CENTRO DE TRAUMA ADULTO,T85.2  COMPLICAÇÃO MECÂNICA DE LENTE INTRAOCULAR,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,"T85.6  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS INTERNOS ESPECIFICADOS",20,20,0,0,0.0,3.0,5,0.25
CENTRO DE TRAUMA ADULTO,"T85.7  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDA A OUTROS DISPOSITIVOS PROTÉT., IMPLANTES E ENXERTOS INTERNOS",9,9,0,0,0.0,4.0,2,0.2222222222222222
CENTRO DE TRAUMA ADULTO,"T85.8  OUTRAS COMPLICAÇÕES DE DISPOSIT. PROTÉT., IMPLANTES E ENXERTOS INTERNOS NÃO CLASSIF. EM OUTRA PARTE",8,8,0,0,0.0,3.0,2,0.25
CENTRO DE TRAUMA ADULTO,"T85.9  COMPLICAÇÃO NÃO ESPECIFICADA DE OUTROS DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS INTERNOS",13,13,0,0,0.0,3.0,3,0.23076923076923078
CENTRO DE TRAUMA ADULTO,T87.0  COMPLICAÇÕES DE REIMPLANTE (DE PARTE) DE EXTREMIDADE SUPERIOR,1,1,0,0,0.0,1.0,0,0.0
CENTRO DE TRAUMA ADULTO,T87.4  INFECÇÃO DE COTO DA AMPUTAÇÃO,6,6,0,0,0.0,8.0,2,0.3333333333333333
CENTRO DE TRAUMA ADULTO,T87.6  OUTRAS COMPLICAÇÕES E AS NÃO ESPECIFICADAS DO COTO DE AMPUTAÇÃO,3,3,0,0,0.0,2.0,1,0.3333333333333333
CENTRO DE TRAUMA ADULTO,T88.8  OUTRAS COMPLICAÇÕES DE CUIDADOS MÉDICOS E CIRÚRGICOS ESPECIFICADOS NÃO CLASSIFICADOS EM OUTRA PARTE,2,2,0,0,0.0,10.5,1,0.5
CENTRO DE TRAUMA ADULTO,T88.9  COMPLICAÇÃO NÃO ESPECIFICADA DE CUIDADOS MÉDICOS E CIRÚRGICOS,247,247,0,0,0.0,15.0,61,0.24696356275303644
CENTRO DE TRAUMA ADULTO,T91.2  SEQÜELAS DE OUTRA FRATURA DO TÓRAX E DA PELVE,1,1,0,0,0.0,11.0,0,0.0
CENTRO DE TRAUMA ADULTO,T92.0  SEQÜELAS DE FERIMENTO DO MEMBRO SUPERIOR,11,11,0,0,0.0,4.0,3,0.2727272727272727
CENTRO DE TRAUMA ADULTO,T92.1  SEQÜELAS DE FRATURA DO BRAÇO,33,33,0,0,0.0,4.0,7,0.21212121212121213
CENTRO DE TRAUMA ADULTO,T92.2  SEQÜELAS DE FRATURA AO NÍVEL DO PUNHO E DA MÃO,47,47,0,0,0.0,3.0,12,0.2553191489361702
CENTRO DE TRAUMA ADULTO,"T92.3  SEQÜELAS DE LUXAÇÃO, ENTORSE E DISTENSÃO DO MEMBRO SUPERIOR",1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA ADULTO,T92.8  SEQÜELAS DE OUTROS TRAUMATISMOS ESPECIFICADOS DO MEMBRO SUPERIOR,12,12,0,0,0.0,6.0,3,0.25
CENTRO DE TRAUMA ADULTO,T92.9  SEQÜELAS DE TRAUMATISMO NÃO ESPECIFICADO DO MEMBRO SUPERIOR,52,52,0,0,0.0,4.0,11,0.21153846153846154
CENTRO DE TRAUMA ADULTO,T93.0  SEQÜELAS DE FERIMENTO DO MEMBRO INFERIOR,18,18,0,0,0.0,3.0,5,0.2777777777777778
CENTRO DE TRAUMA ADULTO,T93.1  SEQÜELAS DE FRATURA DO FÊMUR,98,98,0,0,0.0,8.0,23,0.23469387755102042
CENTRO DE TRAUMA ADULTO,T93.2  SEQÜELAS DE OUTRAS FRATURAS DO MEMBRO INFERIOR,259,259,0,0,0.0,6.0,62,0.23938223938223938
CENTRO DE TRAUMA ADULTO,T93.4  SEQÜELAS DE TRAUMATISMO DE NERVO DO MEMBRO INFERIOR,5,5,0,0,0.0,3.0,1,0.2
CENTRO DE TRAUMA ADULTO,T93.5  SEQÜELAS DE TRAUMATISMO DE MÚSCULO E TENDÃO DO MEMBRO INFERIOR,2,2,0,0,0.0,7.0,1,0.5
CENTRO DE TRAUMA ADULTO,T93.6  SEQÜELAS DE ESMAGAMENTO E AMPUTAÇÃO TRAUMÁTICA DO MEMBRO INFERIOR,2,2,0,0,0.0,3.0,0,0.0
CENTRO DE TRAUMA ADULTO,T93.8  SEQÜELAS DE OUTROS TRAUMATISMOS ESPECIFICADOS DO MEMBRO INFERIOR,9,9,0,0,0.0,8.0,2,0.2222222222222222
CENTRO DE TRAUMA ADULTO,T93.9  SEQÜELAS DE TRAUMATISMO NÃO ESPECIFICADO DO MEMBRO INFERIOR,43,43,0,0,0.0,4.0,11,0.2558139534883721
CENTRO DE TRAUMA ADULTO,"T95.3  SEQÜELAS DE QUEIMADURA, CORROSÃO E GELADURA DO MEMBRO INFERIOR",1,1,0,0,0.0,19.0,0,0.0
CENTRO DE TRAUMA ADULTO,"T96  SEQÜELAS DE INTOXICAÇÃO POR DROGAS, MEDICAMENTOS E SUBSTÂNCIAS BIOLÓGICAS",2,2,0,0,0.0,3.5,1,0.5
CENTRO DE TRAUMA ADULTO,T98.3  SEQÜELAS DE COMPLICAÇÕES DOS CUIDADOS MÉDICOS E CIRÚRGICOS NÃO CLASSIFICADOS EM OUTRA PARTE,1,1,0,0,0.0,11.0,0,0.0
CENTRO DE TRAUMA ADULTO,Y89.9  SEQÜELAS DE CAUSA EXTERNA NÃO ESPECIFICADA,1,1,0,0,0.0,11.0,0,0.0
CENTRO DE TRAUMA ADULTO,Z47.0  SEGUIMENTO ENVOLVENDO REMOÇÃO DE PLACA DE FRATURA E OUTROS DISPOSITIVOS DE FIXAÇÃO INTERNA,12,12,0,0,0.0,3.5,3,0.25
CENTRO DE TRAUMA ADULTO,Z47.8  OUTROS SEGUIMENTOS ORTOPÉDICOS ESPECIFICADOS,11,11,0,0,0.0,3.0,2,0.18181818181818182
CENTRO DE TRAUMA IDOSO,A09  DIARRÉIA E GASTROENTERITE DE ORIGEM INFECCIOSA PRESUMÍVEL,1,1,0,0,0.0,24.0,0,0.0
CENTRO DE TRAUMA IDOSO,A42.2  ACTINOMICOSE CERVICOFACIAL,1,1,0,0,0.0,2.0,0,0.0
CENTRO DE TRAUMA IDOSO,B87.0  MIÍASE CUTÂNEA,1,1,0,0,0.0,27.0,0,0.0
CENTRO DE TRAUMA IDOSO,C40.2  NEOPLASIA MALIGNA DOS OSSOS LONGOS DOS MEMBROS INFERIORES,1,1,0,0,0.0,7.0,0,0.0
CENTRO DE TRAUMA IDOSO,C79.5  NEOPLASIA MALIGNA SECUNDÁRIA DOS OSSOS E DA MEDULA ÓSSEA,1,1,0,1,1.0,9.0,0,1.0
CENTRO DE TRAUMA IDOSO,D64.9  ANEMIA NÃO ESPECIFICADA,1,1,0,1,1.0,99.0,0,1.0
CENTRO DE TRAUMA IDOSO,F50.5  VÔMITOS ASSOCIADOS A OUTROS DISTÚRBIOS PSICOLÓGICOS,1,1,0,0,0.0,1.0,0,0.0
CENTRO DE TRAUMA IDOSO,"I20.9  ANGINA PECTORIS, NÃO ESPECIFICADA",1,1,0,0,0.0,4.0,0,0.0
CENTRO DE TRAUMA IDOSO,I44.2  BLOQUEIO ATRIOVENTRICULAR TOTAL,1,1,0,0,0.0,85.0,0,0.0
CENTRO DE TRAUMA IDOSO,I48  FLUTTER E FIBRILAÇÃO ATRIAL,1,1,0,0,0.0,0.0,0,0.0
CENTRO DE TRAUMA IDOSO,I49.9  ARRITMIA CARDÍACA NÃO ESPECIFICADA,1,1,0,0,0.0,5.0,0,0.0
CENTRO DE TRAUMA IDOSO,"I64  ACIDENTE VASCULAR CEREBRAL, NÃO ESPECIFICADO COMO HEMORRÁGICO OU ISQUÊMICO",2,2,0,0,0.0,21.0,1,0.5
CENTRO DE TRAUMA IDOSO,I80.2  FLEBITE E TROMBOFLEBITE DE OUTROS VASOS PROFUNDOS DOS MEMBROS INFERIORES,1,1,0,0,0.0,24.0,0,0.0
CENTRO DE TRAUMA IDOSO,I82.0  SÍNDROME DE BUDD-CHIARI,1,1,0,0,0.0,7.0,0,0.0
CENTRO DE TRAUMA IDOSO,I82.1  TROMBOFLEBITE MIGRATÓRIA,1,1,0,0,0.0,7.0,0,0.0
CENTRO DE TRAUMA IDOSO,I82.8  EMBOLIA E TROMBOSE DE OUTRAS VEIAS ESPECIFICADAS,2,2,0,0,0.0,3.5,1,0.5
CENTRO DE TRAUMA IDOSO,I82.9  EMBOLIA E TROMBOSE VENOSAS DE VEIA NÃO ESPECIFICADA,3,3,0,0,0.0,9.0,1,0.3333333333333333
CENTRO DE TRAUMA IDOSO,I87.2  INSUFICIÊNCIA VENOSA (CRÔNICA) (PERIFÉRICA),1,1,0,0,0.0,80.0,0,0.0
CENTRO DE TRAUMA IDOSO,I89.0  LINFEDEMA NÃO CLASSIFICADO EM OUTRA PARTE,3,3,0,0,0.0,7.0,1,0.3333333333333333
CENTRO DE TRAUMA IDOSO,J10.0  INFLUENZA COM PNEUMONIA DEVIDA AO VÍRUS DA INFLUENZA [GRIPE] IDENTIFICADO,1,1,0,1,1.0,167.0,0,1.0
CENTRO DE TRAUMA IDOSO,J15.9  PNEUMONIA BACTERIANA NÃO ESPECIFICADA,1,1,0,0,0.0,157.0,0,0.0
CENTRO DE TRAUMA IDOSO,J18.9  PNEUMONIA NÃO ESPECIFICADA,1,1,0,0,0.0,15.0,0,0.0
CENTRO DE TRAUMA IDOSO,"J81  EDEMA PULMONAR, NÃO ESPECIFICADO DE OUTRA FORMA",1,1,0,0,0.0,10.0,0,0.0
